sample_id,population,population_label,state,sample_order,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8
883779813_Pg352_07.fsa,Pg352,KY_05,KY,133,0.004,0.0016,0.0018000000000000002,0.005,0.10539999999999998,0.0062,0.0066,0.8694000000000001
883779813_Pg352_08.fsa,Pg352,KY_05,KY,134,0.00599880023995201,0.002399520095980804,0.0019996000799840036,0.007398520295940813,0.006398720255948811,0.016196760647870425,0.014597080583883221,0.94501099780044
883779813_Pg352_09.fsa,Pg352,KY_05,KY,135,0.0029970029970029974,0.0021978021978021982,0.002397602397602398,0.0019980019980019984,0.0021978021978021982,0.0019980019980019984,0.004195804195804197,0.9820179820179821
883779813_Pg352_10.fsa,Pg352,KY_05,KY,136,0.0024000000000000002,0.003,0.0024000000000000002,0.004200000000000001,0.0022,0.0054,0.0076,0.9728
883779813_Pg352_11.fsa,Pg352,KY_05,KY,137,0.0032006401280256047,0.009001800360072015,0.0022004400880176033,0.002200440088017603,0.0022004400880176033,0.006001200240048009,0.010802160432086417,0.9643928785757152
883779813_Pg352_12.fsa,Pg352,KY_05,KY,138,0.0025994801039792045,0.0025994801039792045,0.001999600079984003,0.0015996800639872027,0.0021995600879824036,0.001999600079984003,0.0021995600879824036,0.9848030393921215
883779813_Pg352_13.fsa,Pg352,KY_05,KY,139,0.0012002400480096024,0.0014002800560112025,0.0014002800560112025,0.0012002400480096024,0.0024004800960192047,0.0020004000800160036,0.0028005601120224054,0.9875975195039008
883779813_Pg352_14.fsa,Pg352,KY_05,KY,140,0.001999200319872051,0.001999200319872051,9.996001599360256e-4,9.996001599360256e-4,0.001999200319872051,0.001999200319872051,0.001999200319872051,0.9880047980807678
883779813_Pg352_15.fsa,Pg352,KY_05,KY,141,0.001199520191923231,0.0017992802878848463,0.0013994402239104358,0.001199520191923231,0.0021991203518592567,0.001999200319872051,0.002399040383846462,0.9878048780487805
883779813_Pg352_16.fsa,Pg352,KY_05,KY,142,0.0016,0.0112,0.005599999999999999,0.0016,0.0028000000000000004,0.002,0.0042,0.9709999999999999
883779813_Pg352_17.fsa,Pg352,KY_05,KY,143,0.02482979575490589,0.004605526631958351,0.0026031237484981985,0.003203844613536244,0.0046055266319583515,0.003203844613536244,0.005006007208650381,0.9519423307969563
883779813_Pg352_18.fsa,Pg352,KY_05,KY,144,0.002399520095980804,0.002399520095980804,0.001999600079984003,0.001999600079984003,0.001999600079984003,0.0017996400719856032,0.002399520095980804,0.98500299940012
883779813_Pg352_19.fsa,Pg352,KY_05,KY,145,0.0014014014014014013,0.002602602602602603,0.002002002002002002,0.0012012012012012014,0.0022022022022022024,0.0032032032032032033,0.0038038038038038036,0.9835835835835837
883779813_Pg352_20.fsa,Pg352,KY_05,KY,146,0.002199560087982403,0.0549890021995601,0.0065986802639472104,0.002199560087982404,0.0037992401519696063,0.0037992401519696063,0.09378124375124976,0.832633473305339
883779813_Pg352_21.fsa,Pg352,KY_05,KY,147,0.001199760047990402,0.0029994001199760054,0.002199560087982403,0.004999000199960009,0.001999600079984003,0.007598480303939213,0.004799040191961608,0.9742051589682064
883779813_Pg352_22.fsa,Pg352,KY_05,KY,148,0.0012000000000000001,0.0016,0.0014,0.0012000000000000001,0.002,0.002,0.0026000000000000003,0.9879999999999999
883779813_Pg352_23.fsa,Pg352,KY_05,KY,149,0.0012002400480096021,0.0012002400480096021,0.0014002800560112022,0.0012002400480096021,0.0022004400880176037,0.002000400080016003,0.002600520104020805,0.9881976395279055
883779813_Pg352_24.fsa,Pg352,KY_05,KY,150,0.002399520095980804,0.0025994801039792045,0.0017996400719856032,0.0017996400719856032,0.002399520095980804,0.002399520095980804,0.0027994401119776045,0.9838032393521295
883779813_Pg353_01.fsa,Pg353,EX_02,EX-S,151,0.0034013605442176874,0.10444177671068428,0.6738695478191276,0.001800720288115246,0.0668267306922769,0.04101640656262505,0.007603041216486595,0.10104041616646658
883779813_Pg353_02.fsa,Pg353,EX_02,EX-S,152,0.005201040208041607,0.06861372274454891,0.8349669933986797,0.004200840168033607,0.05321064212842568,0.014602920584116823,0.005401080216043208,0.013802760552110422
883779813_Pg353_03.fsa,Pg353,EX_02,EX-S,153,0.0014005602240896359,0.2036814725890356,0.13465386154461784,0.002801120448179272,0.3165266106442577,0.3129251700680272,0.0038015206082432974,0.024209683873549416
883779813_Pg353_04.fsa,Pg353,EX_02,EX-S,154,0.021178821178821184,0.14165834165834165,0.09150849150849152,0.012587412587412588,0.19680319680319683,0.16663336663336664,0.0053946053946053955,0.36423576423576426
883779813_Pg353_05.fsa,Pg353,EX_02,EX-S,155,0.07278544291141772,0.17016596680663867,0.02319536092781444,0.01139772045590882,0.45990801839632073,0.15136972605478904,0.009798040391921616,0.10137972405518897
883779813_Pg353_06.fsa,Pg353,EX_02,EX-S,156,0.0029988004798080768,0.11595361855257896,0.5901639344262296,0.0029988004798080768,0.1321471411435426,0.1473410635745702,0.004198320671731307,0.004198320671731308
883779813_Pg353_07.fsa,Pg353,EX_02,EX-S,157,0.0018000000000000002,0.0021999999999999997,0.986,0.0018000000000000002,0.002,0.002,0.002,0.0022
883779813_Pg353_08.fsa,Pg353,EX_02,EX-S,158,0.003998400639744102,0.20151939224310278,0.06417433026789283,0.011395441823270694,0.4072371051579368,0.3052778888444622,0.0033986405437824874,0.0029988004798080768
883779813_Pg353_09.fsa,Pg353,EX_02,EX-S,159,0.005597760895641742,0.19752099160335868,0.04218312674930028,0.019592163134746102,0.3902439024390244,0.3404638144742103,0.002399040383846462,0.001999200319872051
883779813_Pg353_10.fsa,Pg353,EX_02,EX-S,160,0.012199999999999999,0.1982,0.2814,0.0172,0.2486,0.23839999999999995,0.0022,0.0018000000000000002
883779813_Pg353_11.fsa,Pg353,EX_02,EX-S,161,0.0034006801360272057,0.1964392878575715,0.1880376075215043,0.002600520104020804,0.18203640728145629,0.25085017003400684,0.002000400080016003,0.1746349269853971
883779813_Pg353_12.fsa,Pg353,EX_02,EX-S,162,0.0034000000000000002,0.1302,0.4524,0.0032,0.1938,0.20860000000000004,0.004399999999999999,0.004
883779813_Pg353_13.fsa,Pg353,EX_02,EX-S,163,0.0017996400719856032,0.1879624075184963,0.2565486902619476,0.0031993601279744054,0.2723455308938213,0.26174765046990606,0.0031993601279744054,0.013197360527894421
883779813_Pg353_14.fsa,Pg353,EX_02,EX-S,164,0.0019988007195682594,0.0415750549670198,0.8039176494103538,0.0019988007195682594,0.07495502698380972,0.05416749950029983,0.018189086548071158,0.003198081151309215
883779813_Pg353_15.fsa,Pg353,EX_02,EX-S,165,0.003800760152030406,0.1878375675135027,0.4278855771154231,0.002400480096019204,0.19383876775355072,0.17863572714542908,0.002400480096019204,0.0032006401280256047
883779813_Pg353_16.fsa,Pg353,EX_02,EX-S,166,0.0016003200640128026,0.1992398479695939,0.002800560112022405,0.0016003200640128026,0.43408681736347265,0.33666733346669336,0.005201040208041609,0.01880376075215043
883779813_Pg353_17.fsa,Pg353,EX_02,EX-S,167,0.005002000800320128,0.13005202080832332,0.4807923169267707,0.0028011204481792717,0.19267707082833135,0.1788715486194478,0.006802721088435373,0.003001200480192077
883779813_Pg353_18.fsa,Pg353,EX_02,EX-S,168,0.0021986807915250852,0.11553068159104538,0.5126923845692585,0.0021986807915250852,0.1820907455526684,0.17249650209874076,0.006196282230661604,0.006596042374575255
883779813_Pg353_19.fsa,Pg353,EX_02,EX-S,169,0.0013997200559888023,0.0065986802639472104,0.6060787842431513,0.002199560087982403,0.002199560087982403,0.0017996400719856032,0.0025994801039792045,0.377124575084983
883779813_Pg353_20.fsa,Pg353,EX_02,EX-S,170,0.006202480992396958,0.06722689075630252,0.7787114845938375,0.005002000800320127,0.026410564225690273,0.00940376150460184,0.011604641856742698,0.09543817527010805
883779813_Pg353_21.fsa,Pg353,EX_02,EX-S,171,0.0016,0.1992,0.0732,0.0020000000000000005,0.31239999999999996,0.3366,0.008400000000000001,0.06660000000000002
883779813_Pg353_22.fsa,Pg353,EX_02,EX-S,172,0.022391043582566973,0.13194722111155538,0.08476609356257499,0.01359456217512995,0.19352259096361454,0.19252299080367855,0.008396641343462616,0.35285885645741705
883779813_Pg353_23.fsa,Pg353,EX_02,EX-S,173,0.001999600079984003,0.016796640671865627,0.9486102779444111,0.001999600079984003,0.007598480303939213,0.0075984803039392135,0.008798240351929613,0.0065986802639472104
883779813_Pg353_24.fsa,Pg353,EX_02,EX-S,174,0.005602240896358543,0.09203681472589036,0.2394957983193277,0.00820328131252501,0.006202480992396959,0.006002400960384154,0.004001600640256102,0.6384553821528611
883779813_Pg354_01.fsa,Pg354,KY_06,KY,175,0.012400000000000001,0.0024000000000000002,0.002,0.0304,0.9216,0.006,0.0196,0.005600000000000001
883779813_Pg354_02.fsa,Pg354,KY_06,KY,176,0.02819436112777445,0.0021995600879824036,0.009198160367926415,0.06798640271945612,0.7970405918816236,0.014797040591881623,0.07378524295140973,0.00679864027194561
883779813_Pg354_10.fsa,Pg354,KY_06,KY,177,0.0025989604158336665,0.002399040383846462,0.001999200319872051,0.0031987205117952823,0.9452219112355058,0.006797281087564973,0.024990003998400644,0.01279488204718113
883779813_Pg354_11.fsa,Pg354,KY_06,KY,178,0.0028016810086051638,0.0012007204322593559,0.0010006003602161296,0.012207324394636784,0.7534520712427456,0.003001801080648389,0.21733039823894337,0.00900540324194517
883779813_Pg354_12.fsa,Pg354,KY_06,KY,179,0.0218,0.0012000000000000001,0.0018000000000000002,0.0528,0.8527999999999999,0.023399999999999997,0.0422,0.004
883779813_Pg354_13.fsa,Pg354,KY_06,KY,180,0.0038,0.0028,0.002,0.007000000000000001,0.9526,0.0036000000000000003,0.024200000000000003,0.004
883779813_Pg354_14.fsa,Pg354,KY_06,KY,181,0.11373176094343396,0.0021986807915250852,0.0015990405756546075,0.14111533080151908,0.4139516290225864,0.11852888267039777,0.19648211073355987,0.012392564461323207
883779813_Pg354_15.fsa,Pg354,KY_06,KY,182,0.0026000000000000003,0.0018000000000000002,0.002,0.0126,0.9356,0.0056,0.033600000000000005,0.0062
883779813_Pg354_22.fsa,Pg354,KY_06,KY,183,0.003000600120024005,0.002000400080016003,0.0012002400480096021,0.008001600320064011,0.9393878775755151,0.017803560712142435,0.025805161032206442,0.0028005601120224045
883779813_Pg354_23.fsa,Pg354,KY_06,KY,184,0.0016003200640128026,0.001800360072014403,0.001200240048009602,0.003200640128025605,0.9799959991998399,0.0030006001200240046,0.00700140028005601,0.0022004400880176037
883779813_Pg354_24.fsa,Pg354,KY_06,KY,185,0.0018007202881152463,0.002601040416166467,0.005202080832332934,0.0020008003201280517,0.9331732693077232,0.006002400960384154,0.04321728691476591,0.006002400960384154
883779813_Pg355_01.fsa,Pg355,EX_03,EX-S,186,0.0020012007204322593,0.0024014408645187113,0.9895937562537522,0.0018010806483890335,0.0010006003602161296,0.0010006003602161296,0.0010006003602161296,0.0012007204322593557
883779813_Pg355_02.fsa,Pg355,EX_03,EX-S,187,0.0017996400719856032,0.004199160167966407,0.9856028794241152,0.0017996400719856032,0.0013997200559888023,9.998000399920016e-4,0.001199760047990402,0.002999400119976005
883779813_Pg355_03.fsa,Pg355,EX_03,EX-S,188,0.0017992802878848463,0.002399040383846462,0.9694122351059575,0.002598960415833667,0.0059976009596161535,0.0021991203518592563,0.012195121951219513,0.0033986405437824874
883779813_Pg355_04.fsa,Pg355,EX_03,EX-S,189,0.0012000000000000001,0.1572,0.35080000000000006,0.0018000000000000002,0.2384,0.23879999999999996,0.003,0.008799999999999999
883779813_Pg355_05.fsa,Pg355,EX_03,EX-S,190,0.003998400639744102,0.03158736505397841,0.4926029588164734,0.021391443422630947,0.009796081567373051,0.04898040783686526,0.013194722111155539,0.37844862055177936
883779813_Pg355_06.fsa,Pg355,EX_03,EX-S,191,0.001199760047990402,0.0021995600879824036,0.9698060387922416,0.001999600079984003,0.0037992401519696063,0.0025994801039792045,0.007598480303939213,0.010797840431913617
883779813_Pg355_07.fsa,Pg355,EX_03,EX-S,192,0.0014005602240896359,0.0022008803521408565,0.9673869547819128,0.0020008003201280513,0.005602240896358543,0.0028011204481792717,0.006602641056422569,0.012004801920768308
883779813_Pg355_08.fsa,Pg355,EX_03,EX-S,193,0.005201040208041607,0.1988397679535907,0.05321064212842569,0.020204040808161634,0.37087417483496693,0.3350670134026805,0.0028005601120224045,0.01380276055211042
883779813_Pg355_09.fsa,Pg355,EX_03,EX-S,194,0.0014002800560112022,0.003200640128025605,0.985997199439888,0.001800360072014403,0.002000400080016003,0.0010002000400080016,0.001800360072014403,0.0028005601120224045
883779813_Pg355_10.fsa,Pg355,EX_03,EX-S,195,0.0014,0.003,0.9862,0.0018000000000000002,0.002,0.0012000000000000001,0.002,0.0024000000000000002
883779813_Pg355_11.fsa,Pg355,EX_03,EX-S,196,0.0015996800639872027,0.002399520095980804,0.9844031193761248,0.0025994801039792045,0.0021995600879824036,0.0015996800639872027,0.001999600079984003,0.0031993601279744054
883779813_Pg355_12.fsa,Pg355,EX_03,EX-S,197,0.001798561151079137,0.0019984012789768186,0.9842126298960832,0.001798561151079137,0.0021982414068745008,0.001798561151079137,0.0021982414068745008,0.003996802557953638
883779813_Pg355_13.fsa,Pg355,EX_03,EX-S,198,0.0030012004801920765,0.008203281312525009,0.9565826330532213,0.0030012004801920765,0.005002000800320127,0.005202080832332932,0.0038015206082432956,0.015206082432973188
883779813_Pg355_14.fsa,Pg355,EX_03,EX-S,199,0.0016,0.0024000000000000002,0.9865999999999999,0.002,0.002,0.0012000000000000001,0.002,0.0022
883779813_Pg355_15.fsa,Pg355,EX_03,EX-S,200,0.006801360272054411,0.009401880376075216,0.9399879975995199,0.006601320264052811,0.01240248049609922,0.010802160432086415,0.010602120424084817,0.0034006801360272057
883779813_Pg355_16.fsa,Pg355,EX_03,EX-S,201,0.002601040416166467,0.005002000800320128,0.015406162464985993,0.0022008803521408565,0.9529811924769908,0.013405362144857944,0.0034013605442176874,0.005002000800320128
883779813_Pg355_17.fsa,Pg355,EX_03,EX-S,202,0.0018010806483890335,0.002601560936561937,0.9847908745247148,0.0018010806483890335,0.0026015609365619367,0.0012007204322593557,0.0020012007204322593,0.003201921152691615
883779813_Pg355_18.fsa,Pg355,EX_03,EX-S,203,0.001200960768614892,0.00200160128102482,0.9905924739791834,0.0018014411529223382,0.001200960768614892,0.00100080064051241,0.00100080064051241,0.001200960768614892
883779813_Pg355_19.fsa,Pg355,EX_03,EX-S,204,0.0018010806483890337,0.0020012007204322593,0.9897938763257955,0.0018010806483890337,0.0012007204322593559,0.0010006003602161296,0.0012007204322593559,0.0012007204322593559
883779813_Pg355_20.fsa,Pg355,EX_03,EX-S,205,0.0013997200559888023,0.03959208158368327,0.9214157168566288,0.0017996400719856032,0.01219756048790242,0.010597880423915218,0.004199160167966407,0.008798240351929613
883779813_Pg355_21.fsa,Pg355,EX_03,EX-S,206,0.0024004800960192043,0.0022004400880176033,0.002000400080016003,0.002800560112022404,0.9817963592718544,0.0032006401280256056,0.0028005601120224045,0.002800560112022404
883779813_Pg355_22.fsa,Pg355,EX_03,EX-S,207,0.006798640271945612,0.003599280143971206,0.001199760047990402,0.009598080383923216,0.9676064787042591,0.004399120175964806,0.003999200159968007,0.002799440111977604
883779813_Pg355_23.fsa,Pg355,EX_03,EX-S,208,0.0018014411529223382,0.0022017614091273015,0.9905924739791834,0.001200960768614892,0.00100080064051241,0.00100080064051241,0.00100080064051241,0.001200960768614892
883779813_Pg355_24.fsa,Pg355,EX_03,EX-S,209,0.0018010806483890335,0.0020012007204322597,0.9903942365419252,0.0018010806483890335,0.0010006003602161296,0.0010006003602161296,0.0010006003602161296,0.0010006003602161296
883779813_Pg356_01.fsa,Pg356,TNE_02,TNE,210,0.0021991203518592567,0.18372650939624152,0.01819272291083567,0.7886845261895242,0.001199520191923231,0.0017992802878848463,0.0017992802878848463,0.002399040383846462
883779813_Pg356_02.fsa,Pg356,TNE_02,TNE,211,0.001801801801801802,0.20040040040040039,0.0022022022022022024,0.7911911911911912,0.0012012012012012014,0.001001001001001001,0.0012012012012012014,0.001001001001001001
883779813_Pg356_03.fsa,Pg356,TNE_02,TNE,212,0.0022026431718061676,0.1998398077693232,0.0024028834601521826,0.790548658390068,0.0012014417300760913,0.0012014417300760913,0.0016019223067681217,0.001001201441730076
883779813_Pg356_04.fsa,Pg356,TNE_02,TNE,213,0.002,0.199,0.004399999999999999,0.7876,0.0012000000000000001,0.002,0.0024000000000000002,0.0014
883779813_Pg356_05.fsa,Pg356,TNE_02,TNE,214,0.003201921152691616,0.2077246347808685,0.002801681008605163,0.7778667200320192,0.0012007204322593559,0.0014008405043025817,0.0014008405043025817,0.004402641584950972
883779813_Pg356_06.fsa,Pg356,TNE_02,TNE,215,0.0022004400880176037,0.1998399679935987,0.0034006801360272057,0.7869573914782957,0.0022004400880176037,0.0022004400880176037,0.0022004400880176037,0.0010002000400080016
883779813_Pg356_07.fsa,Pg356,TNE_02,TNE,216,0.002,0.199,0.004399999999999999,0.7876,0.0012000000000000001,0.002,0.0024000000000000002,0.0014
883779813_Pg356_08.fsa,Pg356,TNE_02,TNE,217,0.03382029217530518,0.26655993596157695,0.0022013207924754855,0.692615569341605,0.0010006003602161299,0.0010006003602161299,0.0010006003602161299,0.001801080648389034
883779813_Pg356_09.fsa,Pg356,TNE_02,TNE,218,0.0026000000000000003,0.1972,0.0028,0.7884,0.0022,0.002,0.0024000000000000002,0.0024000000000000002
883779813_Pg356_10.fsa,Pg356,TNE_02,TNE,219,0.004601840736294519,0.20168067226890754,0.0032012805122048826,0.7817126850740296,0.001200480192076831,0.0010004001600640259,0.0010004001600640259,0.005602240896358544
883779813_Pg356_11.fsa,Pg356,TNE_02,TNE,220,0.0020008003201280513,0.19727891156462585,0.0014005602240896359,0.7909163665466187,0.0014005602240896359,0.0012004801920768309,0.0034013605442176865,0.0024009603841536617
883779813_Pg356_12.fsa,Pg356,TNE_02,TNE,221,0.001999200319872051,0.19432227109156336,0.0029988004798080768,0.7902838864454218,0.0031987205117952823,0.002598960415833667,0.0025989604158336665,0.0019992003198720516
883779813_Pg356_13.fsa,Pg356,TNE_02,TNE,222,0.001801801801801802,0.19959959959959958,0.002002002002002002,0.7921921921921922,0.001001001001001001,0.0014014014014014013,0.001001001001001001,0.001001001001001001
883779813_Pg356_14.fsa,Pg356,TNE_02,TNE,223,0.0026026026026026027,0.1971971971971972,0.0014014014014014013,0.7935935935935936,0.0016016016016016015,0.0014014014014014013,0.001001001001001001,0.0012012012012012011
883779813_Pg356_15.fsa,Pg356,TNE_02,TNE,224,0.0036000000000000003,0.182,0.017400000000000002,0.7896,0.0024000000000000002,0.0014,0.001,0.0026
883779813_Pg356_16.fsa,Pg356,TNE_02,TNE,225,0.014608765259155495,0.23053832299379629,0.013007804682809687,0.6876125675405244,0.024214528717230337,0.00740444266559936,0.003201921152691615,0.019411646988192914
883779813_Pg356_17.fsa,Pg356,TNE_02,TNE,226,0.0018000000000000002,0.1984,0.0014,0.7847999999999999,0.001,0.001,0.001,0.010600000000000002
883779813_Pg356_18.fsa,Pg356,TNE_02,TNE,227,0.002398560863481911,0.19868079152508497,0.005196881870877475,0.783130121926844,0.0021986807915250852,0.004197481511093345,0.0027983210073955628,0.0013991605036977814
883779813_Pg356_19.fsa,Pg356,TNE_02,TNE,228,0.006402561024409764,0.19767907162865145,0.0022008803521408565,0.788515406162465,0.0010004001600640256,0.001800720288115246,0.0014005602240896359,0.0010004001600640256
883779813_Pg356_20.fsa,Pg356,TNE_02,TNE,229,0.0023980815347721825,0.21063149480415666,0.0023980815347721825,0.7765787370103916,0.0019984012789768186,0.0019984012789768186,0.0019984012789768186,0.0019984012789768186
883779813_Pg356_21.fsa,Pg356,TNE_02,TNE,230,0.004996003197442047,0.19984012789768188,0.0029976019184652283,0.7843725019984013,0.0021982414068745003,0.001798561151079137,0.001598721023181455,0.0021982414068745008
883779813_Pg356_22.fsa,Pg356,TNE_02,TNE,231,0.002,0.21679999999999996,0.0036,0.7636,0.0044,0.0018000000000000002,0.0014,0.0064
883779813_Pg356_23.fsa,Pg356,TNE_02,TNE,232,0.002399040383846462,0.20031987205117952,0.001999200319872051,0.7878848460615754,0.001999200319872051,0.001999200319872051,0.0021991203518592563,0.001199520191923231
883779813_Pg356_24.fsa,Pg356,TNE_02,TNE,233,0.0021991203518592567,0.19892043182726912,0.001999200319872051,0.7908836465413835,9.996001599360256e-4,0.001199520191923231,0.0015993602558976412,0.0021991203518592567
883779813_Pg357_01.fsa,Pg357,TNE_01,TNE,234,0.7774890043982408,0.0031987205117952828,0.008996401439424232,0.20031987205117957,0.0017992802878848467,0.0047980807676929246,0.001999200319872052,0.0013994402239104363
883779813_Pg357_02.fsa,Pg357,TNE_01,TNE,235,0.7915583116623325,0.0014002800560112022,0.0022004400880176033,0.20084016803360671,0.0010002000400080016,0.0010002000400080016,0.0010002000400080016,0.0010002000400080016
883779813_Pg357_03.fsa,Pg357,TNE_01,TNE,236,0.788,0.005200000000000001,0.002,0.1954,0.002,0.002,0.0024000000000000002,0.003
883779813_Pg357_04.fsa,Pg357,TNE_01,TNE,237,0.7945945945945946,0.0014014014014014013,0.0012012012012012014,0.1987987987987988,0.001001001001001001,0.001001001001001001,0.001001001001001001,0.001001001001001001
883779813_Pg357_05.fsa,Pg357,TNE_01,TNE,238,0.793993993993994,0.0024024024024024027,0.0010010010010010012,0.19819819819819823,0.0010010010010010012,0.0014014014014014015,0.0010010010010010012,0.0010010010010010012
883779813_Pg357_06.fsa,Pg357,TNE_01,TNE,239,0.7924339471577262,0.00300240192153723,0.00200160128102482,0.19835868694955963,0.00100080064051241,0.00100080064051241,0.00100080064051241,0.001200960768614892
883779813_Pg357_07.fsa,Pg357,TNE_01,TNE,240,0.7927585517103422,0.0022004400880176033,0.002000400080016003,0.19843968793758754,0.0012002400480096021,0.0010002000400080016,0.0012002400480096021,0.0012002400480096021
883779813_Pg357_08.fsa,Pg357,TNE_01,TNE,241,0.010197960407918417,0.009798040391921616,0.007798440311937612,0.013997200559888021,0.9226154769046191,0.008798240351929613,0.020595880823835233,0.00619876024795041
883779813_Pg357_09.fsa,Pg357,TNE_01,TNE,242,0.794435548438751,0.001401120896717374,0.00100080064051241,0.19835868694955963,0.001200960768614892,0.001401120896717374,0.001200960768614892,0.00100080064051241
883779813_Pg357_10.fsa,Pg357,TNE_01,TNE,243,0.7933173269307723,0.0012004801920768309,0.001600640256102441,0.1992797118847539,0.0010004001600640256,0.0014005602240896359,0.0012004801920768309,0.0010004001600640256
883779813_Pg357_11.fsa,Pg357,TNE_01,TNE,244,0.7934760856513908,0.002201320792475485,0.0012007204322593559,0.19911947168300984,0.0010006003602161296,0.0010006003602161296,0.0010006003602161296,0.0010006003602161296
883779813_Pg357_12.fsa,Pg357,TNE_01,TNE,245,0.7896317053642915,0.0034027221777421946,0.0024019215372297845,0.2003602882305845,0.00100080064051241,0.00100080064051241,0.00100080064051241,0.0012009607686148923
883779813_Pg357_13.fsa,Pg357,TNE_01,TNE,246,0.7914331465172137,0.004003202562049641,0.002201761409127302,0.1979583666933547,0.00100080064051241,0.00100080064051241,0.00100080064051241,0.001401120896717374
883779813_Pg357_14.fsa,Pg357,TNE_01,TNE,247,0.7942708333333333,0.001201923076923077,0.0010016025641025642,0.19931891025641027,0.0010016025641025642,0.001201923076923077,0.0010016025641025642,0.0010016025641025642
883779813_Pg357_15.fsa,Pg357,TNE_01,TNE,248,0.7781556311262252,0.002600520104020805,0.002600520104020805,0.20604120824164832,0.003400680136027206,0.0024004800960192043,0.003600720144028806,0.0012002400480096021
883779813_Pg357_16.fsa,Pg357,TNE_01,TNE,249,0.7916750050030018,0.0018010806483890335,0.0014008405043025814,0.19971983189913947,0.0010006003602161296,0.0012007204322593557,0.0016009605763458075,0.0016009605763458075
883779813_Pg357_17.fsa,Pg357,TNE_01,TNE,250,0.7783113245298119,0.0034013605442176874,0.004401760704281713,0.20028011204481794,0.004201680672268908,0.0022008803521408565,0.004001600640256103,0.003201280512204882
883779813_Pg357_18.fsa,Pg357,TNE_01,TNE,251,0.7939939939939941,0.0014014014014014013,0.0012012012012012014,0.19839839839839837,0.0012012012012012014,0.0016016016016016017,0.0012012012012012014,0.001001001001001001
883779813_Pg357_19.fsa,Pg357,TNE_01,TNE,252,0.7928342674139311,0.0020016012810248206,0.00200160128102482,0.1991593274619696,0.00100080064051241,0.00100080064051241,0.00100080064051241,0.00100080064051241
883779813_Pg357_20.fsa,Pg357,TNE_01,TNE,253,0.7925585117023405,0.002400480096019204,0.0016003200640128026,0.1988397679535907,0.001200240048009602,0.001200240048009602,0.001200240048009602,0.0010002000400080016
883779813_Pg357_21.fsa,Pg357,TNE_01,TNE,254,0.7905581116223245,0.0026005201040208044,0.001800360072014403,0.1992398479695939,0.0010002000400080016,0.001200240048009602,0.0016003200640128026,0.0020004000800160036
883779813_Pg357_22.fsa,Pg357,TNE_01,TNE,255,0.781268761256754,0.0024014408645187117,0.003001801080648389,0.19831899139483689,0.0012007204322593559,0.003402041224734841,0.007804682809685812,0.0026015609365619375
883779813_Pg357_23.fsa,Pg357,TNE_01,TNE,256,0.7792233787029623,0.00300240192153723,0.003402722177742194,0.21036829463570858,0.00100080064051241,0.00100080064051241,0.00100080064051241,0.00100080064051241
883779813_Pg357_24.fsa,Pg357,TNE_01,TNE,257,0.7939175670268107,0.0014005602240896359,0.0010004001600640256,0.1994797919167667,0.0010004001600640256,0.0012004801920768309,0.0010004001600640256,0.0010004001600640256
883779813_Pg358_01.fsa,Pg358,TNW_04,TNW,258,0.0024000000000000002,0.0046,0.9743999999999999,0.0046,0.0048000000000000004,0.0021999999999999997,0.0048000000000000004,0.0022
883779813_Pg358_02.fsa,Pg358,TNW_04,TNW,259,0.001800720288115246,0.0020008003201280517,0.9899959983993597,0.0022008803521408565,0.0010004001600640256,0.0010004001600640256,0.0010004001600640256,0.0010004001600640256
883779813_Pg358_03.fsa,Pg358,TNW_04,TNW,260,0.0019992003198720507,0.0023990403838464614,0.9848060775689723,0.0037984806077568964,0.0019992003198720507,0.0017992802878848458,0.0015993602558976407,0.0015993602558976407
883779813_Pg358_04.fsa,Pg358,TNW_04,TNW,261,0.0024014408645187117,0.005203121873123876,0.985791474884931,0.002601560936561938,0.0010006003602161299,0.0010006003602161299,0.0010006003602161299,0.0010006003602161299
883779813_Pg358_05.fsa,Pg358,TNW_04,TNW,262,0.001800720288115246,0.0022008803521408556,0.9897959183673469,0.001800720288115246,0.0014005602240896356,0.0010004001600640254,0.0010004001600640254,0.0010004001600640254
883779813_Pg358_06.fsa,Pg358,TNW_04,TNW,263,0.001200240048009602,0.0014002800560112022,0.9893978795759152,0.001800360072014403,0.001200240048009602,0.001800360072014403,0.001800360072014403,0.0014002800560112022
883779813_Pg358_07.fsa,Pg358,TNW_04,TNW,264,0.0061987602479504095,0.052189562087582485,0.9194161167766447,0.005598880223955209,0.004799040191961608,0.001999600079984003,0.007398520295940813,0.002399520095980804
883779813_Pg358_08.fsa,Pg358,TNW_04,TNW,265,0.0016003200640128026,0.004200840168033606,0.9883976795359072,0.001800360072014403,0.0010002000400080016,0.0010002000400080016,0.0010002000400080016,0.0010002000400080016
883779813_Pg358_09.fsa,Pg358,TNW_04,TNW,266,0.06618676264747052,0.0045990801839632086,0.8830233953209357,0.01059788042391522,0.008198360327934414,0.004599080183963208,0.004999000199960009,0.01779644071185763
883779813_Pg358_10.fsa,Pg358,TNW_04,TNW,267,0.007400000000000001,0.017999999999999995,0.9036,0.014799999999999999,0.010400000000000001,0.0372,0.005600000000000001,0.003
