sample_id,population,population_label,state,sample_order,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7
883779813_Pg349_21.fsa,Pg349,KY_01,KY,77,0.0031993601279744054,0.001199760047990402,0.004399120175964807,0.1981603679264147,0.3969206158768246,0.1981603679264147,0.19796040791841632
883779813_Pg349_22.fsa,Pg349,KY_01,KY,78,0.0037992401519696063,0.004399120175964807,0.014597080583883221,0.19376124775044992,0.3883223355328934,0.1931613677264547,0.20195960807838434
883779813_Pg349_23.fsa,Pg349,KY_01,KY,79,0.00600480384307446,0.001401120896717374,0.005204163330664533,0.19855884707766214,0.3933146517213771,0.1977582065652522,0.1977582065652522
883779813_Pg349_24.fsa,Pg349,KY_01,KY,80,0.0088,0.0036000000000000003,0.004999999999999999,0.197,0.39719999999999994,0.1946,0.1938
883779813_Pg350_01.fsa,Pg350,KY_03,KY,81,0.004799040191961608,0.0019996000799840036,0.19556088782243553,0.014997000599880028,0.772245550889822,0.005398920215956809,0.004999000199960009
883779813_Pg350_02.fsa,Pg350,KY_03,KY,82,0.05577768892443023,0.008796481407437027,0.21231507397041186,0.04218312674930028,0.1957217113154738,0.4482207117153139,0.03698520591763295
883779813_Pg350_03.fsa,Pg350,KY_03,KY,83,0.0024014408645187117,0.0024014408645187117,0.20012007204322596,0.0018010806483890337,0.790074044426656,0.0018010806483890337,0.0014008405043025817
883779813_Pg350_04.fsa,Pg350,KY_03,KY,84,0.014602920584116821,0.002000400080016003,0.19663932786557314,0.010602120424084819,0.7703540708141629,0.0038007601520304063,0.0020004000800160036
883779813_Pg350_05.fsa,Pg350,KY_03,KY,85,0.005198960207958409,0.001199760047990402,0.14517096580683866,0.04519096180763848,0.7406518696260747,0.03039392121575685,0.03219356128774245
883779813_Pg350_06.fsa,Pg350,KY_03,KY,86,0.01678992604437338,0.006596042374575255,0.21047371577053764,0.005596642014791125,0.7505496701978813,0.005796522086747952,0.004197481511093345
883779813_Pg350_07.fsa,Pg350,KY_03,KY,87,0.006396162302618428,0.0019988007195682594,0.21647011792924245,0.00739556266240256,0.7561463122126724,0.0049970017989206484,0.006596042374575255
883779813_Pg350_08.fsa,Pg350,KY_03,KY,88,0.0049970017989206484,0.02438536877873276,0.24685188886667997,0.005796522086747951,0.6875874475314812,0.003198081151309215,0.027183689786128326
883779813_Pg350_09.fsa,Pg350,KY_03,KY,89,0.004399999999999999,0.0024000000000000002,0.198,0.0020000000000000005,0.7882,0.0024000000000000002,0.0026000000000000003
883779813_Pg350_10.fsa,Pg350,KY_03,KY,90,0.03940788157631527,0.0022004400880176037,0.20624124824964996,0.006801360272054412,0.7363472694538908,0.004400880176035207,0.004600920184036808
883779813_Pg350_11.fsa,Pg350,KY_03,KY,91,0.005202080832332934,0.0026010404161664665,0.19767907162865148,0.0036014405762304926,0.7837134853941577,0.0028011204481792717,0.004401760704281712
883779813_Pg350_12.fsa,Pg350,KY_03,KY,92,0.011800000000000001,0.004200000000000001,0.21579999999999994,0.004,0.7542,0.0048000000000000004,0.0052
883779813_Pg350_13.fsa,Pg350,KY_03,KY,93,0.004598160735705718,0.0017992802878848463,0.20051979208316673,0.0031987205117952823,0.7852858856457418,0.001999200319872051,0.002598960415833667
883779813_Pg350_14.fsa,Pg350,KY_03,KY,94,0.015396920615876825,0.016596680663867228,0.2025594881023795,0.005398920215956809,0.7470505898820236,0.002799440111977605,0.010197960407918417
883779813_Pg350_15.fsa,Pg350,KY_03,KY,95,0.08341668333666734,0.0014002800560112022,0.19823964792958593,0.01640328065613123,0.6949389877975595,0.0030006001200240046,0.002600520104020804
883779813_Pg350_16.fsa,Pg350,KY_03,KY,96,0.008203281312525009,0.0012004801920768309,0.18987595038015206,0.009603841536614647,0.7801120448179272,0.0056022408963585435,0.005402160864345739
883779813_Pg350_17.fsa,Pg350,KY_03,KY,97,0.01780712284913966,0.0014005602240896359,0.18487394957983197,0.019407763105242098,0.7661064425770308,0.005202080832332933,0.005202080832332933
883779813_Pg350_18.fsa,Pg350,KY_03,KY,98,0.6910617876424715,0.008198360327934412,0.04139172165566887,0.1805638872225555,0.052589482103579284,0.01839632073585283,0.007798440311937612
883779813_Pg350_19.fsa,Pg350,KY_03,KY,99,0.0040016006402561035,0.0010004001600640259,0.20968387354941975,0.0032012805122048826,0.7779111644657863,0.002801120448179272,0.001400560224089636
883779813_Pg350_20.fsa,Pg350,KY_03,KY,100,0.008003201280512207,0.001800720288115246,0.1956782713085234,0.0040016006402561035,0.782312925170068,0.004001600640256103,0.004201680672268907
883779813_Pg350_21.fsa,Pg350,KY_03,KY,101,0.005601120224044808,0.0010002000400080016,0.26125225045009,0.0016003200640128026,0.7269453890778156,0.001800360072014403,0.001800360072014403
883779813_Pg350_22.fsa,Pg350,KY_03,KY,102,0.01400560224089636,0.0022008803521408565,0.24289715886354543,0.004001600640256103,0.7324929971988796,0.002200880352140856,0.0022008803521408565
883779813_Pg351_01.fsa,Pg351,KY_04,KY,103,0.0122097678142514,0.00100080064051241,0.9469575660528422,0.006405124099279424,0.02401921537229784,0.00600480384307446,0.003402722177742194
883779813_Pg351_02.fsa,Pg351,KY_04,KY,104,0.005802320928371348,0.0234093637454982,0.9229691876750701,0.023609443777511004,0.00820328131252501,0.00980392156862745,0.006202480992396959
883779813_Pg351_03.fsa,Pg351,KY_04,KY,105,0.010995601759296281,0.005197920831667334,0.9526189524190324,0.012395041983206718,0.011195521791283488,0.0049980007996801275,0.002598960415833667
883779813_Pg351_04.fsa,Pg351,KY_04,KY,106,0.003003003003003003,0.001001001001001001,0.9785785785785786,0.0020020020020020024,0.011411411411411413,0.0028028028028028026,0.0012012012012012014
883779813_Pg351_05.fsa,Pg351,KY_04,KY,107,0.0126,0.0038,0.9593999999999999,0.009,0.0082,0.0032,0.0038000000000000004
883779813_Pg351_06.fsa,Pg351,KY_04,KY,108,0.0059976009596161535,0.0029988004798080768,0.9706117552978808,0.007996801279488205,0.005197920831667334,0.0039984006397441015,0.0031987205117952823
883779813_Pg351_07.fsa,Pg351,KY_04,KY,109,0.03719256148770246,0.0017996400719856032,0.907618476304739,0.02399520095980804,0.024595080983803242,0.0025994801039792045,0.0021995600879824036
883779813_Pg351_08.fsa,Pg351,KY_04,KY,110,0.00400320256204964,0.00100080064051241,0.9873899119295436,0.002401921537229784,0.0026020816653322663,0.001401120896717374,0.001200960768614892
883779813_Pg351_09.fsa,Pg351,KY_04,KY,111,0.034627702161729376,0.0020016012810248197,0.9449559647718174,0.0040032025620496394,0.010008006405124099,0.0032025620496397116,0.0012009607686148918
883779813_Pg351_10.fsa,Pg351,KY_04,KY,112,0.002201761409127302,0.0018014411529223382,0.9861889511609288,0.0018014411529223382,0.0050040032025620495,0.001601281024819856,0.001401120896717374
883779813_Pg351_11.fsa,Pg351,KY_04,KY,113,0.027005401080216047,0.003600720144028806,0.9165833166633326,0.030006001200240048,0.015603120624124828,0.0054010802160432084,0.001800360072014403
883779813_Pg351_12.fsa,Pg351,KY_04,KY,114,0.09285571342805683,0.0026015609365619375,0.6678006804082449,0.04182509505703422,0.18791274764858917,0.0038022813688212928,0.0032019211526916154
883779813_Pg351_13.fsa,Pg351,KY_04,KY,115,0.004598160735705716,0.0035985605757696917,0.9604158336665333,0.002798880447820871,0.013794482207117152,0.010795681727309075,0.0039984006397441015
883779813_Pg351_14.fsa,Pg351,KY_04,KY,116,0.0033999999999999994,0.0064,0.9666,0.0027999999999999995,0.0058,0.011600000000000003,0.0034000000000000002
883779813_Pg351_15.fsa,Pg351,KY_04,KY,117,0.008999999999999998,0.0038,0.9634,0.0098,0.0058,0.0046,0.0036000000000000003
883779813_Pg351_16.fsa,Pg351,KY_04,KY,118,0.007000000000000001,0.0022,0.9581999999999999,0.0086,0.0073999999999999995,0.013600000000000001,0.003
883779813_Pg351_17.fsa,Pg351,KY_04,KY,119,0.007998400319936011,0.001399720055988802,0.9714057188562287,0.005198960207958407,0.008198360327934412,0.0031993601279744046,0.0025994801039792037
883779813_Pg351_18.fsa,Pg351,KY_04,KY,120,0.007998400319936013,0.001999600079984003,0.9698060387922416,0.004399120175964808,0.008398320335932815,0.004399120175964806,0.002999400119976005
883779813_Pg351_19.fsa,Pg351,KY_04,KY,121,0.0030036043251902285,0.001001201441730076,0.9847817380857029,0.0018021625951141372,0.003404084901882259,0.004004805766920304,0.002002402883460152
883779813_Pg351_20.fsa,Pg351,KY_04,KY,122,0.003,0.0012000000000000001,0.9833999999999999,0.0022000000000000006,0.0058,0.0024000000000000002,0.0020000000000000005
883779813_Pg351_21.fsa,Pg351,KY_04,KY,123,0.002399040383846462,0.0021991203518592567,0.9822071171531388,0.002598960415833667,0.0059976009596161535,0.002798880447820872,0.0017992802878848463
883779813_Pg351_22.fsa,Pg351,KY_04,KY,124,0.005197920831667334,0.002798880447820871,0.9652139144342263,0.0031987205117952823,0.015593762495001998,0.005397840863654539,0.002598960415833667
883779813_Pg351_23.fsa,Pg351,KY_04,KY,125,0.009001800360072013,0.0030006001200240046,0.9719943988797759,0.0054010802160432084,0.005001000200040008,0.0030006001200240046,0.002600520104020804
883779813_Pg351_24.fsa,Pg351,KY_04,KY,126,0.002601560936561937,0.002201320792475485,0.9819891935161097,0.002801681008605163,0.00440264158495097,0.0040024014408645186,0.0020012007204322593
883779813_Pg352_01.fsa,Pg352,KY_05,KY,127,0.7871574314862972,0.0026005201040208044,0.0026005201040208044,0.1970394078815763,0.0036007201440288058,0.0026005201040208044,0.0044008801760352075
883779813_Pg352_02.fsa,Pg352,KY_05,KY,128,0.7811750599520384,0.001798561151079137,0.007394084732214229,0.19744204636290968,0.003996802557953637,0.004796163069544365,0.0033972821742605922
883779813_Pg352_03.fsa,Pg352,KY_05,KY,129,0.7408445067040224,0.003602161296778067,0.004602761656994196,0.1743045827496498,0.018611166700020016,0.030818491094656796,0.02721632979787873
883779813_Pg352_04.fsa,Pg352,KY_05,KY,130,0.7772227772227772,0.0021978021978021982,0.008591408591408592,0.1972027972027972,0.005594405594405595,0.0063936063936063945,0.002797202797202797
883779813_Pg352_05.fsa,Pg352,KY_05,KY,131,0.6267253450690138,0.002000400080016003,0.02320464092818564,0.20164032806561305,0.05441088217643529,0.047209441888377675,0.04480896179235847
883779813_Pg352_06.fsa,Pg352,KY_05,KY,132,0.759751950390078,0.0022004400880176033,0.008001600320064013,0.15783156631326264,0.005201040208041609,0.03840768153630726,0.028605721144228848
883779813_Pg352_07.fsa,Pg352,KY_05,KY,133,0.7101159536185526,0.0017992802878848458,0.08056777289084364,0.19232307077169128,0.008796481407437025,0.002798880447820871,0.0035985605757696917
883779813_Pg352_08.fsa,Pg352,KY_05,KY,134,0.7701540308061612,0.001800360072014403,0.004400880176035207,0.1978395679135827,0.013802760552110424,0.004800960192038408,0.0072014402880576115
883779813_Pg352_09.fsa,Pg352,KY_05,KY,135,0.787769784172662,0.0025979216626698647,0.0021982414068745008,0.1994404476418865,0.0033972821742605922,0.002797761790567546,0.001798561151079137
883779813_Pg352_10.fsa,Pg352,KY_05,KY,136,0.7832000000000001,0.0032,0.0024000000000000002,0.1982,0.006,0.0026000000000000003,0.0044
883779813_Pg352_11.fsa,Pg352,KY_05,KY,137,0.776378896882494,0.0023980815347721825,0.0021982414068745008,0.20543565147881698,0.008593125499600323,0.0029976019184652283,0.0019984012789768186
883779813_Pg352_12.fsa,Pg352,KY_05,KY,138,0.7893157262905162,0.0020008003201280513,0.0020008003201280513,0.2004801920768307,0.0020008003201280513,0.0024009603841536617,0.001800720288115246
883779813_Pg352_13.fsa,Pg352,KY_05,KY,139,0.7916833266693324,0.0017992802878848463,0.002598960415833667,0.1987205117952819,0.0021991203518592567,0.0015993602558976412,0.0013994402239104358
883779813_Pg352_14.fsa,Pg352,KY_05,KY,140,0.7919583916783357,0.0010002000400080016,0.002000400080016003,0.19983996799359874,0.001800360072014403,0.0022004400880176037,0.0012002400480096021
883779813_Pg352_15.fsa,Pg352,KY_05,KY,141,0.7916000000000001,0.0018000000000000002,0.002,0.1994,0.0022,0.0016,0.0014
883779813_Pg352_16.fsa,Pg352,KY_05,KY,142,0.784,0.0073999999999999995,0.003,0.18880000000000002,0.0024000000000000002,0.011800000000000001,0.0026
883779813_Pg352_17.fsa,Pg352,KY_05,KY,143,0.76375275055011,0.003400680136027206,0.0048009601920384086,0.19903980796159235,0.003600720144028806,0.02080416083216644,0.004600920184036808
883779813_Pg352_18.fsa,Pg352,KY_05,KY,144,0.789242151569686,0.001999600079984003,0.0021995600879824036,0.1993601279744051,0.002399520095980804,0.0025994801039792045,0.0021995600879824036
883779813_Pg352_19.fsa,Pg352,KY_05,KY,145,0.7890734440664399,0.0020012007204322593,0.0024014408645187117,0.1989193516109666,0.0038022813688212928,0.002201320792475485,0.0016009605763458077
883779813_Pg352_20.fsa,Pg352,KY_05,KY,146,0.656062424969988,0.007603041216486596,0.004401760704281713,0.08083233293317328,0.010004001600640256,0.1506602641056423,0.09043617446978792
883779813_Pg352_21.fsa,Pg352,KY_05,KY,147,0.7824870051979208,0.0037984806077568972,0.0031987205117952823,0.1953218712514994,0.007397041183526591,0.002399040383846462,0.005397840863654539
883779813_Pg352_22.fsa,Pg352,KY_05,KY,148,0.7921168467386955,0.001600640256102441,0.0020008003201280513,0.19887955182072828,0.0022008803521408565,0.001800720288115246,0.0014005602240896359
883779813_Pg352_23.fsa,Pg352,KY_05,KY,149,0.7922,0.0016,0.0022,0.1988,0.0022,0.0016,0.0014
883779813_Pg352_24.fsa,Pg352,KY_05,KY,150,0.7884730838503101,0.0020012007204322593,0.002201320792475485,0.20052031218731237,0.002601560936561937,0.0024014408645187113,0.0018010806483890335
883779813_Pg353_01.fsa,Pg353,EX_02,EX-S,151,0.0624374624774865,0.5649389633780268,0.07524514708825296,0.0030018010806483887,0.10666399839903941,0.18511106663998397,0.002601560936561937
883779813_Pg353_02.fsa,Pg353,EX_02,EX-S,152,0.010995601759296281,0.7878848460615754,0.06397441023590564,0.0033986405437824874,0.020191923230707717,0.10955617752898841,0.003998400639744102
883779813_Pg353_03.fsa,Pg353,EX_02,EX-S,153,0.01699660067986403,0.1249750049990002,0.3101379724055189,0.005598880223955209,0.33993201359728054,0.19956008798240352,0.002799440111977604
883779813_Pg353_04.fsa,Pg353,EX_02,EX-S,154,0.2798,0.084,0.20279999999999995,0.05840000000000001,0.2008,0.1614,0.0128
883779813_Pg353_05.fsa,Pg353,EX_02,EX-S,155,0.05700000000000001,0.0248,0.47219999999999995,0.06,0.1742,0.2,0.011800000000000001
883779813_Pg353_06.fsa,Pg353,EX_02,EX-S,156,0.0039992001599680055,0.5614877024595081,0.12777444511097777,0.004399120175964806,0.161367726454709,0.1381723655268946,0.0027994401119776037
883779813_Pg353_07.fsa,Pg353,EX_02,EX-S,157,0.0021991203518592567,0.9866053578568572,0.001999200319872051,0.002598960415833667,0.001999200319872051,0.002598960415833667,0.001999200319872051
883779813_Pg353_08.fsa,Pg353,EX_02,EX-S,158,0.0024000000000000002,0.048799999999999996,0.4079999999999999,0.004,0.3236,0.2022,0.011
883779813_Pg353_09.fsa,Pg353,EX_02,EX-S,159,0.0021991203518592567,0.03318672530987605,0.3926429428228709,0.0031987205117952823,0.3524590163934426,0.20091963214714115,0.015393842463014795
883779813_Pg353_10.fsa,Pg353,EX_02,EX-S,160,0.0021991203518592567,0.2724910035985606,0.24650139944022384,0.003998400639744102,0.2449020391843263,0.2129148340663734,0.016993202718912435
883779813_Pg353_11.fsa,Pg353,EX_02,EX-S,161,0.14440000000000003,0.17439999999999997,0.191,0.0086,0.2814,0.197,0.0032
883779813_Pg353_12.fsa,Pg353,EX_02,EX-S,162,0.0037984806077568977,0.43322670931627344,0.19312275089964012,0.004598160735705719,0.2185125949620152,0.14374250299880048,0.0029988004798080768
883779813_Pg353_13.fsa,Pg353,EX_02,EX-S,163,0.0078,0.2266,0.26599999999999996,0.008400000000000001,0.2942,0.1948,0.0021999999999999997
883779813_Pg353_14.fsa,Pg353,EX_02,EX-S,164,0.007995202878273036,0.7913252048770738,0.0755546671996802,0.0037977213671796925,0.06955826504097543,0.04957025784529283,0.0021986807915250852
883779813_Pg353_15.fsa,Pg353,EX_02,EX-S,165,0.0031993601279744054,0.40611877624475107,0.18956208758248352,0.003999200159968006,0.19596080783843234,0.1985602879424115,0.0025994801039792045
