sample_id,population,population_label,state,sample_order,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9
883779813_Pg351_13.fsa,Pg351,KY_04,KY,115,0.007402961184473788,0.003801520608243297,0.0028011204481792717,0.0024009603841536617,0.9169667867146859,0.005202080832332934,0.003201280512204882,0.002601040416166467,0.05562224889955982
883779813_Pg351_14.fsa,Pg351,KY_04,KY,116,0.003999200159968006,0.002999400119976005,0.002999400119976005,0.0025994801039792045,0.9170165966806639,0.003999200159968006,0.005198960207958409,0.004399120175964806,0.05678864227154569
883779813_Pg351_15.fsa,Pg351,KY_04,KY,117,0.003997601439136519,0.003797721367179693,0.0053967619428343,0.0037977213671796925,0.962022786328203,0.01039376374175495,0.003198081151309215,0.003198081151309215,0.004197481511093344
883779813_Pg351_16.fsa,Pg351,KY_04,KY,118,0.00500300180108065,0.0024014408645187117,0.00840504302581549,0.0034020412247348416,0.9533720232139283,0.003602161296778068,0.0024014408645187117,0.0014008405043025817,0.0200120072043226
883779813_Pg351_17.fsa,Pg351,KY_04,KY,119,0.005203121873123875,0.0014008405043025817,0.010006003602161298,0.0016009605763458077,0.9651791074644787,0.005603362017210326,0.0012007204322593559,0.0018010806483890337,0.008004802881729035
883779813_Pg351_18.fsa,Pg351,KY_04,KY,120,0.006200000000000001,0.0016,0.0098,0.0016,0.959,0.009,0.002,0.0014,0.009399999999999999
883779813_Pg351_19.fsa,Pg351,KY_04,KY,121,0.003400680136027206,0.0024004800960192043,0.0024004800960192043,0.001800360072014403,0.9779955991198239,0.004200840168033608,0.0012002400480096021,0.0010002000400080016,0.005601120224044809
883779813_Pg351_20.fsa,Pg351,KY_04,KY,122,0.0056033620172103275,0.0016009605763458077,0.00440264158495097,0.0010006003602161296,0.9547728637182309,0.003001801080648389,0.0010006003602161296,0.0010006003602161296,0.027616569941965183
883779813_Pg351_21.fsa,Pg351,KY_04,KY,123,0.003598560575769692,0.0015993602558976412,0.005797680927628948,0.0015993602558976412,0.9742103158736506,0.002598960415833667,0.001999200319872051,0.001999200319872051,0.006597361055577769
883779813_Pg351_22.fsa,Pg351,KY_04,KY,124,0.01199760047990402,0.001999600079984003,0.007198560287942412,0.002999400119976005,0.953609278144371,0.001999600079984003,0.0021995600879824036,0.002799440111977605,0.015196960607878425
883779813_Pg351_23.fsa,Pg351,KY_04,KY,125,0.004198320671731308,0.0029988004798080768,0.003998400639744103,0.001999200319872051,0.9710115953618553,0.006597361055577769,0.0033986405437824866,0.0021991203518592563,0.0035985605757696926
883779813_Pg351_24.fsa,Pg351,KY_04,KY,126,0.0034000000000000002,0.002,0.0038,0.002,0.9675999999999998,0.003,0.002,0.0026000000000000003,0.013600000000000001
883779813_Pg352_01.fsa,Pg352,KY_05,KY,127,0.0030024019215372302,0.002802241793434748,0.39071257005604487,0.00400320256204964,0.0026020816653322663,0.5906725380304244,0.00200160128102482,0.0018014411529223382,0.0024019215372297845
883779813_Pg352_02.fsa,Pg352,KY_05,KY,128,0.0038000000000000004,0.0034000000000000002,0.3922,0.0032,0.0084,0.579,0.0018000000000000002,0.0018000000000000002,0.0064
883779813_Pg352_03.fsa,Pg352,KY_05,KY,129,0.005600000000000001,0.0030000000000000005,0.34759999999999996,0.0018000000000000002,0.004200000000000001,0.6219999999999999,0.0032,0.0048000000000000004,0.007800000000000001
883779813_Pg352_04.fsa,Pg352,KY_05,KY,130,0.003998400639744102,0.0021991203518592567,0.3836465413834466,0.0029988004798080768,0.008396641343462614,0.5795681727309077,0.0015993602558976412,0.004198320671731307,0.013394642143142744
883779813_Pg352_05.fsa,Pg352,KY_05,KY,131,0.0198,0.0064,0.384,0.0020000000000000005,0.030400000000000003,0.5428,0.0018000000000000002,0.0018000000000000002,0.011
883779813_Pg352_06.fsa,Pg352,KY_05,KY,132,0.0031968031968031972,0.008391608391608393,0.3248751248751249,0.0015984015984015986,0.006993006993006993,0.6315684315684316,0.0019980019980019984,0.002397602397602398,0.018981018981018984
883779813_Pg352_07.fsa,Pg352,KY_05,KY,133,0.005200000000000001,0.0048000000000000004,0.3754,0.0028,0.101,0.4864,0.0014,0.0016,0.021400000000000002
883779813_Pg352_08.fsa,Pg352,KY_05,KY,134,0.014000000000000002,0.0078,0.3958,0.005200000000000001,0.0064,0.564,0.0016,0.0026,0.0026000000000000003
883779813_Pg352_09.fsa,Pg352,KY_05,KY,135,0.0018000000000000002,0.002,0.39940000000000003,0.0026000000000000003,0.0024000000000000002,0.5845999999999999,0.0027999999999999995,0.0022,0.0022
883779813_Pg352_10.fsa,Pg352,KY_05,KY,136,0.005798840231953609,0.0027994401119776045,0.39392121575684863,0.004599080183963208,0.0025994801039792045,0.5826834633073386,0.0025994801039792045,0.0025994801039792045,0.002399520095980804
883779813_Pg352_11.fsa,Pg352,KY_05,KY,137,0.006394884092725819,0.0017985611510791366,0.4074740207833733,0.00759392486011191,0.002398081534772182,0.5659472422062349,0.002797761790567546,0.0033972821742605914,0.0021982414068745003
883779813_Pg352_12.fsa,Pg352,KY_05,KY,138,0.0020008003201280513,0.001800720288115246,0.39455782312925164,0.002801120448179272,0.002200880352140856,0.5902360944377751,0.0020008003201280513,0.0024009603841536617,0.0020008003201280513
883779813_Pg352_13.fsa,Pg352,KY_05,KY,139,0.002,0.0012000000000000001,0.39499999999999996,0.0012000000000000001,0.0027999999999999995,0.5917999999999999,0.0018000000000000002,0.0018000000000000002,0.0024000000000000002
883779813_Pg352_14.fsa,Pg352,KY_05,KY,140,0.0018000000000000002,0.0014,0.3962,0.0018000000000000002,0.0021999999999999997,0.5923999999999999,0.001,0.0018000000000000002,0.0014
883779813_Pg352_15.fsa,Pg352,KY_05,KY,141,0.001999600079984003,0.001199760047990402,0.39512097580483896,0.001199760047990402,0.0021995600879824036,0.5920815836832634,0.0017996400719856032,0.0021995600879824036,0.002199560087982403
883779813_Pg352_16.fsa,Pg352,KY_05,KY,142,0.001999200319872051,0.0021991203518592567,0.3740503798480608,0.001999200319872051,0.002798880447820871,0.5819672131147541,0.007197121151539385,0.004998000799680128,0.022790883646541388
883779813_Pg352_17.fsa,Pg352,KY_05,KY,143,0.003,0.0054,0.3807999999999999,0.010400000000000001,0.0054,0.582,0.0032,0.0058,0.004000000000000001
883779813_Pg352_18.fsa,Pg352,KY_05,KY,144,0.0019988007195682594,0.0019988007195682594,0.394963022186688,0.002398560863481911,0.002198680791525085,0.5896462122726365,0.002398560863481911,0.0021986807915250852,0.0021986807915250852
883779813_Pg352_19.fsa,Pg352,KY_05,KY,145,0.0034000000000000002,0.0014,0.39399999999999996,0.0016,0.0024000000000000002,0.5894,0.002,0.0024000000000000002,0.0034000000000000002
883779813_Pg352_20.fsa,Pg352,KY_05,KY,146,0.003201921152691615,0.02421452871723034,0.1630978587152291,0.0012007204322593557,0.0040024014408645186,0.7054232539523715,0.0068040824494696815,0.002601560936561937,0.08945367220332198
883779813_Pg352_21.fsa,Pg352,KY_05,KY,147,0.006002400960384154,0.0036014405762304926,0.3865546218487395,0.004601840736294519,0.0020008003201280513,0.5900360144057624,0.0024009603841536617,0.0014005602240896359,0.0034013605442176874
883779813_Pg352_22.fsa,Pg352,KY_05,KY,148,0.002,0.0012000000000000001,0.39519999999999994,0.0012000000000000001,0.002,0.5923999999999999,0.0018000000000000002,0.0018000000000000002,0.0024000000000000002
883779813_Pg352_23.fsa,Pg352,KY_05,KY,149,0.001999600079984003,0.001199760047990402,0.3957208558288342,9.998000399920016e-4,0.0021995600879824036,0.5920815836832634,0.0017996400719856032,0.0017996400719856032,0.002199560087982403
883779813_Pg352_24.fsa,Pg352,KY_05,KY,150,0.0021995600879824036,0.0017996400719856032,0.3955208958208358,0.002799440111977605,0.0027994401119776045,0.5880823835232953,0.001999600079984003,0.002599480103979204,0.002199560087982403
883779813_Pg353_01.fsa,Pg353,EX_02,EX-S,151,0.009001800360072013,0.0016003200640128026,0.010402080416083218,0.001200240048009602,0.014202840568113622,0.020604120824164834,0.20004000800160032,0.38527705541108215,0.3576715343068614
883779813_Pg353_02.fsa,Pg353,EX_02,EX-S,152,0.008001600320064013,0.004200840168033607,0.017003400680136026,0.0034006801360272057,0.026205241048209642,0.004800960192038408,0.2678535707141428,0.391878375675135,0.27665533106621326
883779813_Pg353_03.fsa,Pg353,EX_02,EX-S,153,0.14994002399040385,0.0015993602558976412,0.0021991203518592563,0.002399040383846462,0.002598960415833667,0.0029988004798080768,0.02239104358256697,0.02598960415833667,0.7898840463814475
883779813_Pg353_04.fsa,Pg353,EX_02,EX-S,154,0.07964778867320392,0.005003001801080648,0.11366820092055233,0.0022013207924754846,0.00740444266559936,0.21993195917550534,0.01640984590754453,0.023814288573143882,0.5319191514908944
883779813_Pg353_05.fsa,Pg353,EX_02,EX-S,155,0.01679664067186563,0.008198360327934412,0.08058388322335533,0.021195760847830435,0.20295940811837632,0.09438112377524496,0.006398720255948811,0.012797440511897622,0.5566886622675464
883779813_Pg353_06.fsa,Pg353,EX_02,EX-S,156,0.07237105157936825,0.0021991203518592563,0.002598960415833667,0.002399040383846462,0.0021991203518592563,0.002399040383846462,0.43342662934826076,0.007796881247500999,0.4746101559376249
883779813_Pg353_07.fsa,Pg353,EX_02,EX-S,157,0.001999600079984003,0.001999600079984003,0.001999600079984003,0.002199560087982403,0.0021995600879824036,0.0025994801039792045,0.7282543491301741,0.2553489302139572,0.003399320135972806
883779813_Pg353_08.fsa,Pg353,EX_02,EX-S,158,0.1424,0.0032,0.002,0.0014,0.0108,0.0028,0.0036000000000000003,0.0438,0.79
883779813_Pg353_09.fsa,Pg353,EX_02,EX-S,159,0.16329797878727237,0.010006003602161296,0.0030018010806483887,0.0022013207924754846,0.011606964178507106,0.0018010806483890335,0.008204922953772264,0.023414048429057432,0.7764658795277166
883779813_Pg353_10.fsa,Pg353,EX_02,EX-S,160,0.11742348469693938,0.014802960592118422,0.0014002800560112022,0.0044008801760352075,0.001800360072014403,0.002000400080016003,0.06281256251250249,0.015803160632126428,0.7795559111822364
883779813_Pg353_11.fsa,Pg353,EX_02,EX-S,161,0.12130295763389289,0.001798561151079137,0.012390087929656275,0.0019984012789768186,0.0021982414068745003,0.039968025579536375,0.011191047162270183,0.057354116706634706,0.7517985611510791
883779813_Pg353_12.fsa,Pg353,EX_02,EX-S,162,0.11177764447110579,0.0027994401119776045,0.004799040191961608,0.002999400119976005,0.003399320135972806,0.002799440111977605,0.15636872625474907,0.18236352729454108,0.5326934613077384
883779813_Pg353_13.fsa,Pg353,EX_02,EX-S,163,0.1315736852629474,0.002799440111977604,0.004999000199960009,0.004199160167966408,0.01199760047990402,0.015596880623875225,0.04559088182363527,0.0561887622475505,0.7270545890821837
883779813_Pg353_14.fsa,Pg353,EX_02,EX-S,164,0.021786927843294026,0.0019988007195682594,0.007995202878273037,0.0019988007195682594,0.025784529282430545,0.002398560863481911,0.7495502698380971,0.02858285028982611,0.15990405756546075
883779813_Pg353_15.fsa,Pg353,EX_02,EX-S,165,0.08286629303442755,0.002802241793434748,0.001601281024819856,0.002401921537229784,0.007205764611689353,0.0026020816653322663,0.029823859087269818,0.1521216973578863,0.7185748598879104
883779813_Pg353_16.fsa,Pg353,EX_02,EX-S,166,0.1608,0.0020000000000000005,0.0024000000000000002,0.0018000000000000002,0.0134,0.0124,0.0014,0.0024000000000000002,0.8033999999999999
883779813_Pg353_17.fsa,Pg353,EX_02,EX-S,167,0.09661932386477294,0.0034006801360272057,0.0030006001200240046,0.003200640128025605,0.004200840168033606,0.0044008801760352075,0.18643728745749147,0.16943388677735546,0.5293058611722344
883779813_Pg353_18.fsa,Pg353,EX_02,EX-S,168,0.0939624150339864,0.0027988804478208716,0.0029988004798080768,0.0021991203518592563,0.004998000799680128,0.0059976009596161535,0.41503398640543787,0.007397041183526589,0.4646141543382647
883779813_Pg353_19.fsa,Pg353,EX_02,EX-S,169,0.0017992802878848463,0.002399040383846462,0.1369452219112355,0.0021991203518592567,0.002399040383846462,0.23710515793682527,0.39084366253498604,0.2165133946421432,0.009796081567373051
883779813_Pg353_20.fsa,Pg353,EX_02,EX-S,170,0.005803482089253552,0.0024014408645187117,0.03522113267960776,0.002201320792475485,0.014208525115069042,0.03061837102261357,0.2643586151691015,0.41384830898539127,0.23133880328196918
883779813_Pg353_21.fsa,Pg353,EX_02,EX-S,171,0.16340000000000002,0.002,0.004399999999999999,0.0014,0.0036000000000000003,0.0098,0.0106,0.0206,0.7841999999999999
883779813_Pg353_22.fsa,Pg353,EX_02,EX-S,172,0.09718056388722256,0.0061987602479504095,0.13597280543891224,0.0025994801039792045,0.004999000199960009,0.21595680863827238,0.019996000799840034,0.016396720655868825,0.5006998600279944
883779813_Pg353_23.fsa,Pg353,EX_02,EX-S,173,0.006,0.0038000000000000004,0.0046,0.0026000000000000003,0.005,0.0102,0.3878,0.46519999999999995,0.11480000000000001
883779813_Pg353_24.fsa,Pg353,EX_02,EX-S,174,0.002801120448179272,0.00900360144057623,0.21608643457382956,0.007803121248499399,0.006202480992396959,0.3635454181672669,0.015406162464985997,0.07723089235694279,0.3019207683073229
883779813_Pg354_01.fsa,Pg354,KY_06,KY,175,0.008801760352070413,0.002200440088017604,0.02320464092818564,0.0028005601120224045,0.7769553910782157,0.016603320664132826,0.002000400080016003,0.0014002800560112022,0.16603320664132823
883779813_Pg354_02.fsa,Pg354,KY_06,KY,176,0.014994002399040387,0.007596961215513795,0.03758496601359457,0.001999200319872051,0.6965213914434226,0.038984406237505,0.005597760895641744,0.0031987205117952823,0.19352259096361454
883779813_Pg354_10.fsa,Pg354,KY_06,KY,177,0.00699720111955218,0.007397041183526591,0.008396641343462616,0.001999200319872051,0.7626949220311876,0.01599360255897641,0.0021991203518592563,0.001999200319872051,0.1923230707716913
883779813_Pg354_11.fsa,Pg354,KY_06,KY,178,0.0028016810086051633,0.04002401440864519,0.0062037222333400045,0.0012007204322593559,0.6692015209125475,0.08144886932159295,0.0010006003602161296,0.0012007204322593559,0.19691815089053433
883779813_Pg354_12.fsa,Pg354,KY_06,KY,179,0.023600000000000003,0.0012000000000000001,0.05,0.001,0.7222,0.004400000000000001,0.0012000000000000001,0.0012000000000000001,0.19519999999999998
883779813_Pg354_13.fsa,Pg354,KY_06,KY,180,0.003000600120024005,0.0044008801760352075,0.0058011602320464095,0.002800560112022405,0.7743548709741948,0.008801760352070415,0.0022004400880176037,0.0020004000800160036,0.19663932786557312
883779813_Pg354_14.fsa,Pg354,KY_06,KY,181,0.16023204640928182,0.0034006801360272052,0.1900380076015203,0.002600520104020804,0.40408081616323266,0.07281456291258251,0.0016003200640128023,0.0016003200640128023,0.16363272654530905
883779813_Pg354_15.fsa,Pg354,KY_06,KY,182,0.0040016006402561035,0.002400960384153662,0.013605442176870746,0.0014005602240896359,0.7745098039215685,0.0062024809923969595,0.0020008003201280513,0.0014005602240896359,0.19447779111644656
883779813_Pg354_22.fsa,Pg354,KY_06,KY,183,0.017810686411847108,0.0070042025215129085,0.005203121873123874,0.002601560936561937,0.7724634780868521,0.007604562737642585,0.0010006003602161296,0.0010006003602161296,0.1853111867120272
883779813_Pg354_23.fsa,Pg354,KY_06,KY,184,0.0030024019215372302,0.0036028823058446764,0.0024019215372297845,0.0012009607686148923,0.7846277021617294,0.004603682946357086,0.00100080064051241,0.00100080064051241,0.19855884707766214
883779813_Pg354_24.fsa,Pg354,KY_06,KY,185,0.005600000000000001,0.014400000000000001,0.0033999999999999994,0.001,0.7467999999999999,0.024200000000000003,0.0046,0.0024000000000000002,0.1976
883779813_Pg355_01.fsa,Pg355,EX_03,EX-S,186,9.998000399920016e-4,0.0017996400719856032,9.998000399920016e-4,0.001999600079984003,9.998000399920016e-4,9.998000399920016e-4,0.396120775844831,0.5946810637872426,0.0013997200559888023
883779813_Pg355_02.fsa,Pg355,EX_03,EX-S,187,0.0010006003602161296,0.0012007204322593559,0.0014008405043025817,0.0032019211526916154,0.0010006003602161296,0.0016009605763458077,0.39723834300580346,0.5921552931759055,0.0012007204322593559
883779813_Pg355_03.fsa,Pg355,EX_03,EX-S,188,0.0014002800560112022,0.003200640128025606,0.002600520104020805,0.0010002000400080016,0.00580116023204641,0.00600120024004801,0.3906781356271254,0.5857171434286857,0.003600720144028806
883779813_Pg355_04.fsa,Pg355,EX_03,EX-S,189,0.12084833933573429,0.0014005602240896359,0.003201280512204882,0.0012004801920768309,0.0034013605442176874,0.004401760704281712,0.19967987194877954,0.016006402561024407,0.6498599439775911
883779813_Pg355_05.fsa,Pg355,EX_03,EX-S,190,0.040167865707434046,0.020783373301358918,0.16207034372502,0.0059952038369304565,0.012589928057553958,0.18844924060751403,0.17785771382893686,0.29296562749800165,0.09912070343725021
883779813_Pg355_06.fsa,Pg355,EX_03,EX-S,191,0.0014008405043025814,0.0014008405043025814,0.003602161296778067,0.0014008405043025814,0.0024014408645187113,0.0034020412247348407,0.3910346207724634,0.5937562537522514,0.0016009605763458075
883779813_Pg355_07.fsa,Pg355,EX_03,EX-S,192,0.001600640256102441,0.001600640256102441,0.004601840736294518,0.0014005602240896359,0.0036014405762304926,0.003201280512204882,0.38975590236094443,0.5926370548219287,0.001600640256102441
883779813_Pg355_08.fsa,Pg355,EX_03,EX-S,193,0.15283056611322265,0.0038007601520304063,0.0062012402480496115,0.002000400080016003,0.003600720144028806,0.00580116023204641,0.0038007601520304063,0.04520904180836168,0.7767553510702141
883779813_Pg355_09.fsa,Pg355,EX_03,EX-S,194,0.0010008006405124099,0.0012009607686148918,0.0014011208967173738,0.0016012810248198558,0.0014011208967173738,0.0014011208967173738,0.3957165732586069,0.5948759007205765,0.0014011208967173738
883779813_Pg355_10.fsa,Pg355,EX_03,EX-S,195,0.001001001001001001,0.0012012012012012014,0.0014014014014014013,0.0014014014014014013,0.0014014014014014013,0.0014014014014014013,0.3957957957957958,0.594994994994995,0.0014014014014014013
883779813_Pg355_11.fsa,Pg355,EX_03,EX-S,196,0.0010004001600640256,0.0020008003201280513,0.0014005602240896359,0.001800720288115246,0.001600640256102441,0.0020008003201280513,0.39515806322529007,0.5936374549819928,0.0014005602240896359
883779813_Pg355_12.fsa,Pg355,EX_03,EX-S,197,0.0012004801920768309,0.001600640256102441,0.0014005602240896359,0.0012004801920768309,0.0014005602240896359,0.0020008003201280513,0.3953581432573029,0.594437775110044,0.0014005602240896359
883779813_Pg355_13.fsa,Pg355,EX_03,EX-S,198,0.004197481511093344,0.0017989206476114335,0.006196282230661604,0.003797721367179693,0.0033979612232660408,0.0061962822306616035,0.38456925844493306,0.5790525684589246,0.0107935238856686
883779813_Pg355_14.fsa,Pg355,EX_03,EX-S,199,0.0030000000000000005,0.0018000000000000002,0.0038000000000000004,0.003,0.0014,0.002,0.3998,0.5831999999999999,0.002
883779813_Pg355_15.fsa,Pg355,EX_03,EX-S,200,0.011807084250550331,0.0062037222333400045,0.0040024014408645186,0.006804082449469682,0.015809485691414847,0.009005403241945167,0.6097658595157094,0.30958575145087053,0.027016209725835506
883779813_Pg355_16.fsa,Pg355,EX_03,EX-S,201,0.010391686650679457,0.0021982414068745008,0.0035971223021582736,0.0025979216626698643,0.9424460431654675,0.0035971223021582736,0.010991207034372502,0.01159072741806555,0.012589928057553958
883779813_Pg355_17.fsa,Pg355,EX_03,EX-S,202,0.0010012014417300763,0.001601922306768122,0.0014016820184221067,0.0018021625951141374,0.0014016820184221067,0.0014016820184221067,0.3952743291950341,0.5947136563876653,0.0014016820184221067
883779813_Pg355_18.fsa,Pg355,EX_03,EX-S,203,0.001001001001001001,0.002002002002002002,0.0012012012012012014,0.0016016016016016017,0.0016016016016016017,0.0014014014014014013,0.4632632632632632,0.5229229229229229,0.005005005005005005
883779813_Pg355_19.fsa,Pg355,EX_03,EX-S,204,0.0010008006405124099,0.0014011208967173738,0.0010008006405124099,0.0016012810248198558,0.0010008006405124099,0.0010008006405124099,0.3977181745396317,0.59387510008006406,0.0014011208967173738
883779813_Pg355_20.fsa,Pg355,EX_03,EX-S,205,0.003999200159968006,0.001999600079984003,0.001999600079984003,0.0013997200559888023,0.0035992801439712063,0.0031993601279744054,0.40171965606878624,0.40491901619676063,0.17716456708658268
883779813_Pg355_21.fsa,Pg355,EX_03,EX-S,206,0.002602602602602603,0.0014014014014014013,0.004004004004004004,0.001001001001001001,0.9797797797797798,0.0022022022022022024,0.0014014014014014013,0.0024024024024024027,0.005205205205205206
883779813_Pg355_22.fsa,Pg355,EX_03,EX-S,207,0.0038022813688212928,0.004402641584950969,0.008605163097858715,0.004602761656994196,0.9681809085451271,0.0024014408645187113,0.0012007204322593557,0.0018010806483890335,0.005003001801080648
883779813_Pg355_23.fsa,Pg355,EX_03,EX-S,208,0.0010004001600640256,0.0012004801920768309,0.0010004001600640256,0.001600640256102441,0.0010004001600640256,0.0010004001600640256,0.39735894357743096,0.5940376150460184,0.001800720288115246
883779813_Pg355_24.fsa,Pg355,EX_03,EX-S,209,9.994003597841297e-4,0.0017989206476114335,9.994003597841297e-4,0.0019988007195682594,9.994003597841297e-4,9.994003597841297e-4,0.39676194283429944,0.5944433339996003,9.994003597841297e-4
883779813_Pg356_01.fsa,Pg356,TNE_02,TNE,210,0.0018010806483890337,0.44226535921552934,0.0024014408645187117,0.5415249149489693,0.0012007204322593559,0.0018010806483890337,0.005803482089253552,0.0018010806483890337,0.0014008405043025817
883779813_Pg356_02.fsa,Pg356,TNE_02,TNE,211,0.0010002000400080016,0.39627925585117024,0.0010002000400080016,0.5927185437087417,0.0016003200640128028,0.0010002000400080016,0.003000600120024005,0.0022004400880176037,0.0012002400480096021
883779813_Pg356_03.fsa,Pg356,TNE_02,TNE,212,0.001400560224089636,0.395358143257303,0.0022008803521408565,0.5920368147258903,0.001400560224089636,0.0010004001600640259,0.0030012004801920774,0.002200880352140857,0.001400560224089636
883779813_Pg356_04.fsa,Pg356,TNE_02,TNE,213,0.0021991203518592567,0.3930427828868453,0.0021991203518592563,0.5887644942023189,0.0015993602558976412,0.0017992802878848463,0.006597361055577769,0.002598960415833667,0.001199520191923231
883779813_Pg356_05.fsa,Pg356,TNE_02,TNE,214,0.0017996400719856034,0.3903219356128775,0.0013997200559888025,0.591881623675265,0.001599680063987203,0.0023995200959808045,0.0027994401119776045,0.006198760247950411,0.001599680063987203
883779813_Pg356_06.fsa,Pg356,TNE_02,TNE,215,0.0025994801039792045,0.3919216156768647,0.002199560087982403,0.5882823435312937,0.002399520095980804,0.0015996800639872027,0.00599880023995201,0.002799440111977604,0.002199560087982403
883779813_Pg356_07.fsa,Pg356,TNE_02,TNE,216,0.0021995600879824036,0.393121375724855,0.002199560087982403,0.5894821035792841,0.0015996800639872027,0.0017996400719856032,0.0061987602479504095,0.0021995600879824036,0.001199760047990402
883779813_Pg356_08.fsa,Pg356,TNE_02,TNE,217,0.0010012014417300763,0.35883059671605927,0.0014016820184221067,0.5826992390869044,0.0010012014417300763,0.0012014417300760915,0.0036043251902282748,0.04925911093311975,0.0010012014417300763
883779813_Pg356_09.fsa,Pg356,TNE_02,TNE,218,0.001798561151079137,0.4082733812949641,0.0019984012789768186,0.5749400479616307,0.0025979216626698647,0.00319744204636291,0.0025979216626698647,0.0025979216626698647,0.0019984012789768186
883779813_Pg356_10.fsa,Pg356,TNE_02,TNE,219,0.0010002000400080016,0.39267853570714145,0.0016003200640128028,0.5913182636527305,0.0016003200640128028,0.003400680136027206,0.0032006401280256056,0.0036007201440288058,0.0016003200640128028
883779813_Pg356_11.fsa,Pg356,TNE_02,TNE,220,0.0014008405043025817,0.3966379827896738,0.001801080648389034,0.5901540924554732,0.001801080648389034,0.004402641584950972,0.001600960576345808,0.0010006003602161299,0.0012007204322593559
883779813_Pg356_12.fsa,Pg356,TNE_02,TNE,221,0.0028,0.4002,0.0024000000000000002,0.5773999999999999,0.004999999999999999,0.0034000000000000002,0.004,0.002,0.0028
883779813_Pg356_13.fsa,Pg356,TNE_02,TNE,222,0.001401120896717374,0.39631705364291436,0.00100080064051241,0.59387510008006394,0.00100080064051241,0.00100080064051241,0.0018014411529223382,0.0026020816653322663,0.00100080064051241
883779813_Pg356_14.fsa,Pg356,TNE_02,TNE,223,0.0014002800560112025,0.3968793758751751,0.001600320064012803,0.5921184236847369,0.0018003600720144033,0.0018003600720144033,0.0012002400480096024,0.0018003600720144033,0.0014002800560112025
883779813_Pg356_15.fsa,Pg356,TNE_02,TNE,224,0.0013997200559888023,0.4331133773245351,0.001999600079984003,0.5464907018596281,0.0025994801039792045,0.0017996400719856032,0.007198560287942412,0.0017996400719856032,0.0035992801439712063
883779813_Pg356_16.fsa,Pg356,TNE_02,TNE,225,0.0075969612155137945,0.34626149540183926,0.007197121151539385,0.5527788884446221,0.02698920431827269,0.010595761695321873,0.023990403838464614,0.021191523390643747,0.0033986405437824874
883779813_Pg356_17.fsa,Pg356,TNE_02,TNE,226,0.0010004001600640256,0.3975590236094438,0.001600640256102441,0.587234893957583,0.0010004001600640256,0.007402961184473791,0.001600640256102441,0.0012004801920768309,0.0014005602240896359
883779813_Pg356_18.fsa,Pg356,TNE_02,TNE,227,0.004198320671731307,0.3916433426629349,0.0015993602558976412,0.5841663334666133,0.002399040383846462,0.002598960415833667,0.004798080767692924,0.006597361055577769,0.001999200319872051
883779813_Pg356_19.fsa,Pg356,TNE_02,TNE,228,0.0018014411529223382,0.39511609287429944,0.001200960768614892,0.594275420336269,0.00100080064051241,0.001200960768614892,0.002401921537229784,0.0018014411529223382,0.001200960768614892
883779813_Pg356_20.fsa,Pg356,TNE_02,TNE,229,0.0018010806483890337,0.3876325795477286,0.0020012007204322593,0.5931558935361217,0.0018010806483890337,0.0020012007204322593,0.004602761656994197,0.0054032419451671004,0.0016009605763458077
883779813_Pg356_21.fsa,Pg356,TNE_02,TNE,230,0.0016,0.3944,0.0012000000000000001,0.5919999999999999,0.0018000000000000002,0.002,0.0027999999999999995,0.0026000000000000003,0.0016
883779813_Pg356_22.fsa,Pg356,TNE_02,TNE,231,0.0015996800639872027,0.38172365526894625,0.001999600079984003,0.5836832633473306,0.0057988402319536095,0.007798440311937614,0.007798440311937612,0.006998600279944012,0.0025994801039792045
883779813_Pg356_23.fsa,Pg356,TNE_02,TNE,232,0.001599680063987203,0.3953209358128375,0.0013997200559888025,0.5916816636672666,0.001599680063987203,0.001599680063987203,0.002199560087982404,0.0029994001199760054,0.001599680063987203
883779813_Pg356_24.fsa,Pg356,TNE_02,TNE,233,0.0012002400480096021,0.39627925585117024,0.002000400080016003,0.5929185837167433,0.0012002400480096021,0.0016003200640128028,0.0016003200640128028,0.001800360072014403,0.0014002800560112022
883779813_Pg357_01.fsa,Pg357,TNE_01,TNE,234,0.0036014405762304926,0.3907563025210084,0.002200880352140856,0.5884353741496599,0.001600640256102441,0.0018007202881152463,0.006802721088435375,0.003001200480192077,0.0018007202881152463
883779813_Pg357_02.fsa,Pg357,TNE_01,TNE,235,0.0010002000400080016,0.3986797359471894,0.0010002000400080016,0.5923184636927386,0.0010002000400080016,0.0010002000400080016,0.0022004400880176037,0.001800360072014403,0.0010002000400080016
883779813_Pg357_03.fsa,Pg357,TNE_01,TNE,236,0.002,0.39039999999999997,0.0024000000000000002,0.592,0.0021999999999999997,0.0032,0.0024000000000000002,0.004399999999999999,0.001
883779813_Pg357_04.fsa,Pg357,TNE_01,TNE,237,0.0010004001600640256,0.39615846338535415,0.001600640256102441,0.5946378551420568,0.0012004801920768309,0.0010004001600640256,0.001600640256102441,0.001800720288115246,0.0010004001600640256
883779813_Pg357_05.fsa,Pg357,TNE_01,TNE,238,0.0012016823552974164,0.39555377528539953,0.0016022431403965552,0.5956338874424194,0.001001401962747847,0.001001401962747847,0.0012016823552974164,0.0018025235329461246,0.001001401962747847
